city,outcome,outcome_label,outcome_value,exposure,exposure_value,percentile_25,percentile_75,cat,date_of_access,source,geo_level
Minneapolis,Mortality,Deaths per 100K,142.984935430763,Social Vulnerability Index (SVI),0.392979186082634,0.526250388319354,0.713886300093197,bottom,2022-06-23,LHD,city
New York City,Mortality,Deaths per 100K,418.062464931831,Social Vulnerability Index (SVI),0.712767940354147,0.526250388319354,0.713886300093197,middle,2022-06-30,LHD,city
Oakland,Mortality,Deaths per 100K,124.853532587012,Social Vulnerability Index (SVI),0.53650201926064,0.526250388319354,0.713886300093197,middle,2022-06-30,JHU,county
Philadelphia,Mortality,Deaths per 100K,326.486707597444,Social Vulnerability Index (SVI),0.929791860826344,0.526250388319354,0.713886300093197,top,2022-06-30,JHU,city
Phoenix,Mortality,Deaths per 100K,399.630545222389,Social Vulnerability Index (SVI),0.606088847468158,0.526250388319354,0.713886300093197,middle,2022-06-30,JHU,county
Portland,Mortality,Deaths per 100K,153.594127210918,Social Vulnerability Index (SVI),0.526250388319354,0.526250388319354,0.713886300093197,bottom,2022-06-30,JHU,county
San Antonio,Mortality,Deaths per 100K,310.616706838552,Social Vulnerability Index (SVI),0.827275551413482,0.526250388319354,0.713886300093197,top,2022-06-30,JHU,county
San Diego,Mortality,Deaths per 100K,161.513972154991,Social Vulnerability Index (SVI),0.5793724759242,0.526250388319354,0.713886300093197,middle,2022-06-30,JHU,county
San Jose,Mortality,Deaths per 100K,226.624760384941,Social Vulnerability Index (SVI),0.454488971730351,0.526250388319354,0.713886300093197,bottom,2022-06-23,LHD,county
Seattle,Mortality,Deaths per 100K,130.039768704748,Social Vulnerability Index (SVI),0.436470953712333,0.526250388319354,0.713886300093197,bottom,2022-06-30,JHU,county
Washington,Mortality,Deaths per 100K,191.044266180752,Social Vulnerability Index (SVI),0.661385523454489,0.526250388319354,0.713886300093197,middle,2022-06-30,JHU,city
Austin,Mortality,Deaths per 100K,142.062858410418,SVI -  Housing Type & Transportation,0.829450139794967,0.703324013668841,0.90990990990991,middle,2022-06-30,JHU,county
Baltimore,Mortality,Deaths per 100K,292.923852933836,SVI -  Housing Type & Transportation,0.878533706119913,0.703324013668841,0.90990990990991,middle,2022-06-30,LHD,county
Boston,Mortality,Deaths per 100K,260.885076778998,SVI -  Housing Type & Transportation,0.975458216837527,0.703324013668841,0.90990990990991,top,2022-06-30,JHU,county
Charlotte,Mortality,Deaths per 100K,151.659062383159,SVI -  Housing Type & Transportation,0.512270891581236,0.703324013668841,0.90990990990991,bottom,2022-06-30,JHU,county
Chicago,Mortality,Deaths per 100K,285.584163180827,SVI -  Housing Type & Transportation,0.880397639018329,0.703324013668841,0.90990990990991,middle,2022-06-29,LHD,city
Columbus,Mortality,Deaths per 100K,298.900578564981,SVI -  Housing Type & Transportation,0.707051879465673,0.703324013668841,0.90990990990991,middle,2022-06-19,LHD,county
Dallas,Mortality,Deaths per 100K,258.665267506062,SVI -  Housing Type & Transportation,0.730351040695868,0.703324013668841,0.90990990990991,middle,2022-06-30,JHU,county
Denver,Mortality,Deaths per 100K,198.048268508232,SVI -  Housing Type & Transportation,0.863311587449519,0.703324013668841,0.90990990990991,middle,2022-06-30,JHU,city
Detroit,Mortality,Deaths per 100K,463.084122007443,SVI -  Housing Type & Transportation,0.678782230506369,0.703324013668841,0.90990990990991,bottom,2022-06-30,JHU,county
Fort Worth,Mortality,Deaths per 100K,285.477073341996,SVI -  Housing Type & Transportation,0.468157812985399,0.703324013668841,0.90990990990991,bottom,2022-06-30,JHU,county
Houston,Mortality,Deaths per 100K,233.685685091726,SVI -  Housing Type & Transportation,0.657657657657658,0.703324013668841,0.90990990990991,bottom,2022-06-30,JHU,county
Indianapolis,Mortality,Deaths per 100K,336.862757346604,SVI -  Housing Type & Transportation,0.666666666666667,0.703324013668841,0.90990990990991,bottom,2022-06-28,LHD,county
Kansas City,Mortality,Deaths per 100K,177.636379473574,SVI -  Housing Type & Transportation,0.605778191985089,0.703324013668841,0.90990990990991,bottom,2022-06-30,JHU,county
Las Vegas (Metro),Mortality,Deaths per 100K,386.665095330937,SVI -  Housing Type & Transportation,0.736564150357254,0.703324013668841,0.90990990990991,middle,2022-06-30,JHU,county
Los Angeles,Mortality,Deaths per 100K,319.953910328991,SVI -  Housing Type & Transportation,0.908356632494564,0.703324013668841,0.90990990990991,middle,2022-06-30,JHU,county
Minneapolis,Mortality,Deaths per 100K,142.984935430763,SVI -  Housing Type & Transportation,0.801180490835663,0.703324013668841,0.90990990990991,middle,2022-06-23,LHD,city
New York City,Mortality,Deaths per 100K,418.062464931831,SVI -  Housing Type & Transportation,0.912146629388009,0.703324013668841,0.90990990990991,top,2022-06-30,LHD,city
Oakland,Mortality,Deaths per 100K,124.853532587012,SVI -  Housing Type & Transportation,0.913016464740603,0.703324013668841,0.90990990990991,top,2022-06-30,JHU,county
Philadelphia,Mortality,Deaths per 100K,326.486707597444,SVI -  Housing Type & Transportation,0.911463187325256,0.703324013668841,0.90990990990991,top,2022-06-30,JHU,city
Phoenix,Mortality,Deaths per 100K,399.630545222389,SVI -  Housing Type & Transportation,0.703324013668841,0.703324013668841,0.90990990990991,bottom,2022-06-30,JHU,county
Portland,Mortality,Deaths per 100K,153.594127210918,SVI -  Housing Type & Transportation,0.939111525318422,0.703324013668841,0.90990990990991,top,2022-06-30,JHU,county
San Antonio,Mortality,Deaths per 100K,310.616706838552,SVI -  Housing Type & Transportation,0.799627213420317,0.703324013668841,0.90990990990991,middle,2022-06-30,JHU,county
San Diego,Mortality,Deaths per 100K,161.513972154991,SVI -  Housing Type & Transportation,0.855234544889717,0.703324013668841,0.90990990990991,middle,2022-06-30,JHU,county
San Jose,Mortality,Deaths per 100K,226.624760384941,SVI -  Housing Type & Transportation,0.771357564461013,0.703324013668841,0.90990990990991,middle,2022-06-23,LHD,county
Seattle,Mortality,Deaths per 100K,130.039768704748,SVI -  Housing Type & Transportation,0.885368126747437,0.703324013668841,0.90990990990991,middle,2022-06-30,JHU,county
Washington,Mortality,Deaths per 100K,191.044266180752,SVI -  Housing Type & Transportation,0.974836905871389,0.703324013668841,0.90990990990991,top,2022-06-30,JHU,city
Austin,Mortality,Deaths per 100K,142.062858410418,SVI - Household Composition & Disability,0.0254737496116806,0.0385212799005903,0.319975147561355,bottom,2022-06-30,JHU,county
Baltimore,Mortality,Deaths per 100K,292.923852933836,SVI - Household Composition & Disability,0.424666045355701,0.0385212799005903,0.319975147561355,top,2022-06-30,LHD,county
Boston,Mortality,Deaths per 100K,260.885076778998,SVI - Household Composition & Disability,0.0851196023609817,0.0385212799005903,0.319975147561355,middle,2022-06-30,JHU,county
Charlotte,Mortality,Deaths per 100K,151.659062383159,SVI - Household Composition & Disability,0.145697421559491,0.0385212799005903,0.319975147561355,middle,2022-06-30,JHU,county
Chicago,Mortality,Deaths per 100K,285.584163180827,SVI - Household Composition & Disability,0.146318732525629,0.0385212799005903,0.319975147561355,middle,2022-06-29,LHD,city
Columbus,Mortality,Deaths per 100K,298.900578564981,SVI - Household Composition & Disability,0.260950605778192,0.0385212799005903,0.319975147561355,middle,2022-06-19,LHD,county
Dallas,Mortality,Deaths per 100K,258.665267506062,SVI - Household Composition & Disability,0.307548928238583,0.0385212799005903,0.319975147561355,middle,2022-06-30,JHU,county
Denver,Mortality,Deaths per 100K,198.048268508232,SVI - Household Composition & Disability,0.0257844050947499,0.0385212799005903,0.319975147561355,bottom,2022-06-30,JHU,city
Detroit,Mortality,Deaths per 100K,463.084122007443,SVI - Household Composition & Disability,0.695557626592109,0.0385212799005903,0.319975147561355,top,2022-06-30,JHU,county
Fort Worth,Mortality,Deaths per 100K,285.477073341996,SVI - Household Composition & Disability,0.226778502640572,0.0385212799005903,0.319975147561355,middle,2022-06-30,JHU,county
Houston,Mortality,Deaths per 100K,233.685685091726,SVI - Household Composition & Disability,0.265299782541162,0.0385212799005903,0.319975147561355,middle,2022-06-30,JHU,county
Indianapolis,Mortality,Deaths per 100K,336.862757346604,SVI - Household Composition & Disability,0.512581547064306,0.0385212799005903,0.319975147561355,top,2022-06-28,LHD,county
Kansas City,Mortality,Deaths per 100K,177.636379473574,SVI - Household Composition & Disability,0.447654551102827,0.0385212799005903,0.319975147561355,top,2022-06-30,JHU,county
Las Vegas (Metro),Mortality,Deaths per 100K,386.665095330937,SVI - Household Composition & Disability,0.319975147561355,0.0385212799005903,0.319975147561355,top,2022-06-30,JHU,county
Los Angeles,Mortality,Deaths per 100K,319.953910328991,SVI - Household Composition & Disability,0.113078595837217,0.0385212799005903,0.319975147561355,middle,2022-06-30,JHU,county
Minneapolis,Mortality,Deaths per 100K,142.984935430763,SVI - Household Composition & Disability,0.0428704566635601,0.0385212799005903,0.319975147561355,middle,2022-06-23,LHD,city
New York City,Mortality,Deaths per 100K,418.062464931831,SVI - Household Composition & Disability,0.205032618825722,0.0385212799005903,0.319975147561355,middle,2022-06-30,LHD,city
Oakland,Mortality,Deaths per 100K,124.853532587012,SVI - Household Composition & Disability,0.0149114631873253,0.0385212799005903,0.319975147561355,bottom,2022-06-30,JHU,county
Philadelphia,Mortality,Deaths per 100K,326.486707597444,SVI - Household Composition & Disability,0.583100341721031,0.0385212799005903,0.319975147561355,top,2022-06-30,JHU,city
Phoenix,Mortality,Deaths per 100K,399.630545222389,SVI - Household Composition & Disability,0.257844050947499,0.0385212799005903,0.319975147561355,middle,2022-06-30,JHU,county
Portland,Mortality,Deaths per 100K,153.594127210918,SVI - Household Composition & Disability,0.027027027027027,0.0385212799005903,0.319975147561355,bottom,2022-06-30,JHU,county
San Antonio,Mortality,Deaths per 100K,310.616706838552,SVI - Household Composition & Disability,0.504815159987574,0.0385212799005903,0.319975147561355,top,2022-06-30,JHU,county
San Diego,Mortality,Deaths per 100K,161.513972154991,SVI - Household Composition & Disability,0.0385212799005903,0.0385212799005903,0.319975147561355,bottom,2022-06-30,JHU,county
San Jose,Mortality,Deaths per 100K,226.624760384941,SVI - Household Composition & Disability,0.0183286735010873,0.0385212799005903,0.319975147561355,bottom,2022-06-23,LHD,county
Seattle,Mortality,Deaths per 100K,130.039768704748,SVI - Household Composition & Disability,0.00900900900900901,0.0385212799005903,0.319975147561355,bottom,2022-06-30,JHU,county
Washington,Mortality,Deaths per 100K,191.044266180752,SVI - Household Composition & Disability,0.0984777881329605,0.0385212799005903,0.319975147561355,middle,2022-06-30,JHU,city
Austin,Mortality,Deaths per 100K,142.062858410418,SVI - Minority Status & Language,0.924510717614166,0.887853370611991,0.949673811742777,middle,2022-06-30,JHU,county
Baltimore,Mortality,Deaths per 100K,292.923852933836,SVI - Minority Status & Language,0.890959925442684,0.887853370611991,0.949673811742777,middle,2022-06-30,LHD,county
Boston,Mortality,Deaths per 100K,260.885076778998,SVI - Minority Status & Language,0.941286113699907,0.887853370611991,0.949673811742777,middle,2022-06-30,JHU,county
Charlotte,Mortality,Deaths per 100K,151.659062383159,SVI - Minority Status & Language,0.915812364088226,0.887853370611991,0.949673811742777,middle,2022-06-30,JHU,county
Chicago,Mortality,Deaths per 100K,285.584163180827,SVI - Minority Status & Language,0.938490214352283,0.887853370611991,0.949673811742777,middle,2022-06-29,LHD,city
Columbus,Mortality,Deaths per 100K,298.900578564981,SVI - Minority Status & Language,0.82385834109972,0.887853370611991,0.949673811742777,bottom,2022-06-19,LHD,county
Dallas,Mortality,Deaths per 100K,258.665267506062,SVI - Minority Status & Language,0.965206585896241,0.887853370611991,0.949673811742777,top,2022-06-30,JHU,county
Denver,Mortality,Deaths per 100K,198.048268508232,SVI - Minority Status & Language,0.910531220876048,0.887853370611991,0.949673811742777,middle,2022-06-30,JHU,city
Detroit,Mortality,Deaths per 100K,463.084122007443,SVI - Minority Status & Language,0.882261571916745,0.887853370611991,0.949673811742777,bottom,2022-06-30,JHU,county
Fort Worth,Mortality,Deaths per 100K,285.477073341996,SVI - Minority Status & Language,0.926685305995651,0.887853370611991,0.949673811742777,middle,2022-06-30,JHU,county
Houston,Mortality,Deaths per 100K,233.685685091726,SVI - Minority Status & Language,0.963963963963964,0.887853370611991,0.949673811742777,top,2022-06-30,JHU,county
Indianapolis,Mortality,Deaths per 100K,336.862757346604,SVI - Minority Status & Language,0.887853370611991,0.887853370611991,0.949673811742777,bottom,2022-06-28,LHD,county
Kansas City,Mortality,Deaths per 100K,177.636379473574,SVI - Minority Status & Language,0.798695246971109,0.887853370611991,0.949673811742777,bottom,2022-06-30,JHU,county
Las Vegas (Metro),Mortality,Deaths per 100K,386.665095330937,SVI - Minority Status & Language,0.937868903386145,0.887853370611991,0.949673811742777,middle,2022-06-30,JHU,county
Los Angeles,Mortality,Deaths per 100K,319.953910328991,SVI - Minority Status & Language,0.968934451693072,0.887853370611991,0.949673811742777,top,2022-06-30,JHU,county
Minneapolis,Mortality,Deaths per 100K,142.984935430763,SVI - Minority Status & Language,0.816713264989127,0.887853370611991,0.949673811742777,bottom,2022-06-23,LHD,city
New York City,Mortality,Deaths per 100K,418.062464931831,SVI - Minority Status & Language,0.943460702081392,0.887853370611991,0.949673811742777,middle,2022-06-30,LHD,city
Oakland,Mortality,Deaths per 100K,124.853532587012,SVI - Minority Status & Language,0.954954954954955,0.887853370611991,0.949673811742777,top,2022-06-30,JHU,county
Philadelphia,Mortality,Deaths per 100K,326.486707597444,SVI - Minority Status & Language,0.94408201304753,0.887853370611991,0.949673811742777,middle,2022-06-30,JHU,city
Phoenix,Mortality,Deaths per 100K,399.630545222389,SVI - Minority Status & Language,0.902143522833178,0.887853370611991,0.949673811742777,middle,2022-06-30,JHU,county
Portland,Mortality,Deaths per 100K,153.594127210918,SVI - Minority Status & Language,0.832246039142591,0.887853370611991,0.949673811742777,bottom,2022-06-30,JHU,county
San Antonio,Mortality,Deaths per 100K,310.616706838552,SVI - Minority Status & Language,0.950916433675054,0.887853370611991,0.949673811742777,top,2022-06-30,JHU,county
San Diego,Mortality,Deaths per 100K,161.513972154991,SVI - Minority Status & Language,0.931034482758621,0.887853370611991,0.949673811742777,middle,2022-06-30,JHU,county
San Jose,Mortality,Deaths per 100K,226.624760384941,SVI - Minority Status & Language,0.957750854302578,0.887853370611991,0.949673811742777,top,2022-06-23,LHD,county
Seattle,Mortality,Deaths per 100K,130.039768704748,SVI - Minority Status & Language,0.885368126747437,0.887853370611991,0.949673811742777,bottom,2022-06-30,JHU,county
Washington,Mortality,Deaths per 100K,191.044266180752,SVI - Minority Status & Language,0.900900900900901,0.887853370611991,0.949673811742777,middle,2022-06-30,JHU,city
Austin,Mortality,Deaths per 100K,142.062858410418,SVI - Socioeconomic,0.217148182665424,0.262503883193538,0.571606088847468,bottom,2022-06-30,JHU,county
Baltimore,Mortality,Deaths per 100K,292.923852933836,SVI - Socioeconomic,0.69120844982914,0.262503883193538,0.571606088847468,top,2022-06-30,LHD,county
Boston,Mortality,Deaths per 100K,260.885076778998,SVI - Socioeconomic,0.529046287666977,0.262503883193538,0.571606088847468,middle,2022-06-30,JHU,county
Charlotte,Mortality,Deaths per 100K,151.659062383159,SVI - Socioeconomic,0.257222739981361,0.262503883193538,0.571606088847468,bottom,2022-06-30,JHU,county
Chicago,Mortality,Deaths per 100K,285.584163180827,SVI - Socioeconomic,0.475302889095993,0.262503883193538,0.571606088847468,middle,2022-06-29,LHD,city
Columbus,Mortality,Deaths per 100K,298.900578564981,SVI - Socioeconomic,0.35197266231749,0.262503883193538,0.571606088847468,middle,2022-06-19,LHD,county
Dallas,Mortality,Deaths per 100K,258.665267506062,SVI - Socioeconomic,0.529978254116185,0.262503883193538,0.571606088847468,middle,2022-06-30,JHU,county
Denver,Mortality,Deaths per 100K,198.048268508232,SVI - Socioeconomic,0.262503883193538,0.262503883193538,0.571606088847468,bottom,2022-06-30,JHU,city
Detroit,Mortality,Deaths per 100K,463.084122007443,SVI - Socioeconomic,0.75116495806151,0.262503883193538,0.571606088847468,top,2022-06-30,JHU,county
Fort Worth,Mortality,Deaths per 100K,285.477073341996,SVI - Socioeconomic,0.367816091954023,0.262503883193538,0.571606088847468,middle,2022-06-30,JHU,county
Houston,Mortality,Deaths per 100K,233.685685091726,SVI - Socioeconomic,0.576887232059646,0.262503883193538,0.571606088847468,top,2022-06-30,JHU,county
Indianapolis,Mortality,Deaths per 100K,336.862757346604,SVI - Socioeconomic,0.63529046287667,0.262503883193538,0.571606088847468,top,2022-06-28,LHD,county
Kansas City,Mortality,Deaths per 100K,177.636379473574,SVI - Socioeconomic,0.342342342342342,0.262503883193538,0.571606088847468,middle,2022-06-30,JHU,county
Las Vegas (Metro),Mortality,Deaths per 100K,386.665095330937,SVI - Socioeconomic,0.507921714818267,0.262503883193538,0.571606088847468,middle,2022-06-30,JHU,county
